,week_end_date,metro,state_id,cbsa_code,cbsa_title,hh_rank,median_listing_price_yy,active_listing_count_yy,median_days_on_market_by_day_yy,median_days_on_market_yy,new_listing_count_yy,new_listing_share_yy,price_reduced_count_yy,price_reduced_share_yy
5985,7/18/2020,springfield, ma,44140,"springfield, ma",86,18.7,-44.7,0,0.0,-12.3,5.1,-61.7,-3.3
5986,7/18/2020,des moines-west des moines, ia,19780,"des moines-west des moines, ia",87,-1.5,-27.6,-3,-4.6,-14.6,1.4,-20.8,1.1
5987,7/18/2020,lakeland-winter haven, fl,29460,"lakeland-winter haven, fl",88,3.5,-15.2,2,3.1,-11.0,0.4,-16.6,-0.1
5988,7/18/2020,palm bay-melbourne-titusville, fl,37340,"palm bay-melbourne-titusville, fl",89,5.1,-31.6,5,8.5,-3.9,3.1,-45.0,-1.6
5989,7/18/2020,mcallen-edinburg-mission, tx,32580,"mcallen-edinburg-mission, tx",90,10.1,-39.1,5,5.6,-21.3,1.5,-52.2,-0.9
5990,7/18/2020,scranton--wilkes-barre--hazleton, pa,42540,"scranton--wilkes-barre--hazleton, pa",91,14.5,-47.9,-12,-16.9,-15.0,3.7,-55.2,-1.0
5991,7/18/2020,harrisburg-carlisle, pa,25420,"harrisburg-carlisle, pa",92,9.9,-49.3,-18,-31.6,-15.2,5.5,-46.5,-0.1
5992,7/18/2020,youngstown-warren-boardman, oh-pa,49660,"youngstown-warren-boardman, oh-pa",93,0.0,-47.9,-4,-6.2,-30.4,2.3,-66.9,-3.4
5993,7/18/2020,augusta-richmond county, ga-sc,12260,"augusta-richmond county, ga-sc",94,4.1,-39.8,-4,-6.2,-4.3,4.0,-45.3,-0.7
5994,7/18/2020,stockton-lodi, ca,44700,"stockton-lodi, ca",95,3.6,-56.0,3,7.1,-33.6,5.1,-80.1,-5.0
5995,7/18/2020,chattanooga, tn-ga,16860,"chattanooga, tn-ga",96,16.9,-45.8,6,10.2,-37.6,1.2,-55.1,-1.5
5996,7/18/2020,portland-south portland, me,38860,"portland-south portland, me",97,10.2,-40.4,-5,-10.0,-25.0,2.3,-56.3,-1.8
5997,7/18/2020,durham-chapel hill, nc,20500,"durham-chapel hill, nc",98,9.6,-34.5,-2,-3.4,-23.8,1.5,-43.4,-1.0
5998,7/18/2020,spokane-spokane valley, wa,44060,"spokane-spokane valley, wa",99,14.3,-42.9,2,4.9,-33.8,1.9,-49.1,-1.0
5999,7/18/2020,jackson, ms,27140,"jackson, ms",100,17.6,-37.7,-5,-6.0,-17.3,1.7,-46.4,-1.0
6000,7/11/2020,new york-newark-jersey city, ny-nj-pa,35620,"new york-newark-jersey city, ny-nj-pa",1,5.4,-16.1,3,4.8,14.2,2.3,-42.8,-2.0
6001,7/11/2020,los angeles-long beach-anaheim, ca,31080,"los angeles-long beach-anaheim, ca",2,24.9,-22.3,9,19.6,-18.9,0.5,-54.2,-3.2
6002,7/11/2020,chicago-naperville-elgin, il-in-wi,16980,"chicago-naperville-elgin, il-in-wi",3,4.2,-31.4,-2,-4.7,-19.3,1.8,-44.9,-2.1
6003,7/11/2020,dallas-fort worth-arlington, tx,19100,"dallas-fort worth-arlington, tx",4,1.4,-34.8,-1,-2.0,-20.3,2.1,-46.3,-2.2
6004,7/11/2020,philadelphia-camden-wilmington, pa-nj-de-md,37980,"philadelphia-camden-wilmington, pa-nj-de-md",5,17.6,-44.1,-12,-20.7,-20.0,3.5,-55.8,-2.1
6005,7/11/2020,washington-arlington-alexandria, dc-va-md-wv,47900,"washington-arlington-alexandria, dc-va-md-wv",6,11.6,-41.9,-10,-23.8,-12.5,5.3,-55.0,-2.2
6006,7/11/2020,houston-the woodlands-sugar land, tx,26420,"houston-the woodlands-sugar land, tx",7,3.1,-26.9,1,1.9,-18.0,1.0,-45.7,-2.4
6007,7/11/2020,miami-fort lauderdale-west palm beach, fl,33100,"miami-fort lauderdale-west palm beach, fl",8,-0.7,-11.3,25,26.3,-3.3,0.5,-26.9,-0.9
6008,7/11/2020,atlanta-sandy springs-roswell, ga,12060,"atlanta-sandy springs-roswell, ga",9,6.1,-35.9,0,0.0,-28.4,1.1,-52.4,-2.3
6009,7/11/2020,boston-cambridge-newton, ma-nh,14460,"boston-cambridge-newton, ma-nh",10,12.5,-31.5,-8,-17.8,-1.1,4.6,-48.1,-2.5
6010,7/11/2020,san francisco-oakland-hayward, ca,41860,"san francisco-oakland-hayward, ca",11,15.2,-14.3,-2,-5.7,-12.4,0.3,-24.1,-0.8
6011,7/11/2020,detroit-warren-dearborn, mi,19820,"detroit-warren-dearborn, mi",12,5.8,-34.6,2,5.6,-29.7,0.8,-53.3,-3.0
6012,7/11/2020,phoenix-mesa-scottsdale, az,38060,"phoenix-mesa-scottsdale, az",13,7.4,-44.7,-5,-9.1,-19.5,4.1,-61.4,-3.8
6013,7/11/2020,seattle-tacoma-bellevue, wa,42660,"seattle-tacoma-bellevue, wa",14,3.8,-17.6,-6,-14.6,-0.8,2.7,-58.3,-5.9
6014,7/11/2020,minneapolis-st. paul-bloomington, mn-wi,33460,"minneapolis-st. paul-bloomington, mn-wi",15,5.7,-25.6,3,8.1,-19.3,1.0,-49.3,-2.5
6015,7/11/2020,riverside-san bernardino-ontario, ca,40140,"riverside-san bernardino-ontario, ca",16,7.4,-49.4,0,0.0,-26.4,3.8,-68.4,-3.1
6016,7/11/2020,tampa-st. petersburg-clearwater, fl,45300,"tampa-st. petersburg-clearwater, fl",17,5.5,-36.7,1,1.7,-17.1,2.4,-43.4,-1.2
6017,7/11/2020,san diego-carlsbad, ca,41740,"san diego-carlsbad, ca",18,11.6,-41.6,-2,-4.9,-23.6,3.4,-56.6,-2.6
6018,7/11/2020,st. louis, mo-il,41180,"st. louis, mo-il",19,10.8,-33.2,4,6.9,-20.7,1.7,-47.1,-2.0
6019,7/11/2020,denver-aurora-lakewood, co,19740,"denver-aurora-lakewood, co",20,9.0,-31.3,0,0.0,-17.3,2.5,-43.3,-2.6
6020,7/11/2020,baltimore-columbia-towson, md,12580,"baltimore-columbia-towson, md",21,4.4,-48.0,-8,-15.7,-30.3,3.0,-59.0,-2.2
6021,7/11/2020,pittsburgh, pa,38300,"pittsburgh, pa",22,24.0,-31.7,-4,-6.8,-19.0,1.5,-36.3,-0.7
6022,7/11/2020,portland-vancouver-hillsboro, or-wa,38900,"portland-vancouver-hillsboro, or-wa",23,5.2,-39.9,5,12.5,-27.4,2.3,-35.3,0.5
6023,7/11/2020,charlotte-concord-gastonia, nc-sc,16740,"charlotte-concord-gastonia, nc-sc",24,4.8,-43.7,-1,-2.0,-27.1,2.7,-61.4,-3.3
6024,7/11/2020,orlando-kissimmee-sanford, fl,36740,"orlando-kissimmee-sanford, fl",25,-0.6,-16.6,5,8.6,-7.6,0.9,-30.2,-1.5
6025,7/11/2020,cleveland-elyria, oh,17460,"cleveland-elyria, oh",26,12.4,-47.3,-2,-3.7,-32.9,2.5,-52.0,-1.0
6026,7/11/2020,cincinnati, oh-ky-in,17140,"cincinnati, oh-ky-in",27,17.3,-45.9,0,0.0,-32.7,2.5,-47.3,-0.5
6027,7/11/2020,san antonio-new braunfels, tx,41700,"san antonio-new braunfels, tx",28,2.9,-30.5,6,11.5,-19.0,1.4,-45.4,-2.1
6028,7/11/2020,sacramento--roseville--arden-arcade, ca,40900,"sacramento--roseville--arden-arcade, ca",29,5.2,-41.7,-2,-4.9,-28.5,2.7,-58.8,-3.2
6029,7/11/2020,kansas city, mo-ks,28140,"kansas city, mo-ks",30,11.8,-44.5,5,10.0,-35.5,1.7,-61.5,-3.2
6030,7/11/2020,columbus, oh,18140,"columbus, oh",31,1.6,-40.7,-3,-7.9,-19.1,4.4,-54.2,-3.0
6031,7/11/2020,indianapolis-carmel-anderson, in,26900,"indianapolis-carmel-anderson, in",32,5.4,-39.6,0,0.0,-19.1,3.3,-53.8,-3.0
6032,7/11/2020,las vegas-henderson-paradise, nv,29820,"las vegas-henderson-paradise, nv",33,4.9,-13.8,3,6.5,-18.1,-0.4,-55.9,-5.5
6033,7/11/2020,austin-round rock, tx,12420,"austin-round rock, tx",34,6.8,-32.2,-4,-8.2,-4.6,3.7,-42.1,-1.9
6034,7/11/2020,nashville-davidson--murfreesboro--franklin, tn,34980,"nashville-davidson--murfreesboro--franklin, tn",35,4.0,-22.2,-3,-8.3,-2.6,2.6,-42.8,-2.5
6035,7/11/2020,san jose-sunnyvale-santa clara, ca,41940,"san jose-sunnyvale-santa clara, ca",36,7.9,-30.6,-4,-10.5,-14.5,3.0,-49.3,-3.1
6036,7/11/2020,virginia beach-norfolk-newport news, va-nc,47260,"virginia beach-norfolk-newport news, va-nc",37,8.9,-40.8,-10,-17.9,-13.0,3.4,-64.9,-2.7
6037,7/11/2020,milwaukee-waukesha-west allis, wi,33340,"milwaukee-waukesha-west allis, wi",38,3.1,-35.9,9,23.1,-29.8,1.2,-46.9,-1.7
6038,7/11/2020,providence-warwick, ri-ma,39300,"providence-warwick, ri-ma",39,12.6,-46.0,0,0.0,-25.6,3.6,-63.1,-2.4
6039,7/11/2020,jacksonville, fl,27260,"jacksonville, fl",40,1.6,-27.4,-2,-2.9,-17.7,0.9,-47.9,-2.9
6040,7/11/2020,oklahoma city, ok,36420,"oklahoma city, ok",41,12.6,-31.2,-1,-2.2,-36.5,-0.7,-40.0,-1.1
6041,7/11/2020,louisville/jefferson county, ky-in,31140,"louisville/jefferson county, ky-in",42,3.4,-46.1,1,2.3,-40.3,1.2,-57.9,-1.9
6042,7/11/2020,memphis, tn-ms-ar,32820,"memphis, tn-ms-ar",43,11.6,-45.1,-1,-1.9,-38.9,1.2,-40.7,0.4
6043,7/11/2020,new orleans-metairie, la,35380,"new orleans-metairie, la",44,6.8,-27.1,6,9.0,-17.3,0.9,-17.9,0.7
6044,7/11/2020,richmond, va,40060,"richmond, va",45,7.4,-35.2,3,6.0,-21.5,2.1,-56.5,-2.7
6045,7/11/2020,buffalo-cheektowaga-niagara falls, ny,15380,"buffalo-cheektowaga-niagara falls, ny",46,11.4,-37.7,-1,-2.6,-21.3,3.3,-45.3,-1.1
6046,7/11/2020,hartford-west hartford-east hartford, ct,25540,"hartford-west hartford-east hartford, ct",47,4.9,-29.7,-12,-22.2,-15.1,1.4,-57.5,-2.5
6047,7/11/2020,raleigh, nc,39580,"raleigh, nc",48,2.0,-32.8,-3,-5.4,-2.4,3.7,-53.9,-3.0
6048,7/11/2020,birmingham-hoover, al,13820,"birmingham-hoover, al",49,8.2,-31.0,-2,-3.4,-18.2,1.7,-42.7,-1.3
6049,7/11/2020,rochester, ny,40380,"rochester, ny",50,8.6,-33.7,-6,-16.7,-9.9,4.2,-49.7,-2.0
6050,7/11/2020,tucson, az,46060,"tucson, az",51,14.1,-44.9,2,3.8,-34.7,1.8,-62.5,-2.7
6051,7/11/2020,salt lake city, ut,41620,"salt lake city, ut",52,12.7,-42.4,0,0.0,-28.6,3.1,-59.6,-3.3
6052,7/11/2020,grand rapids-wyoming, mi,24340,"grand rapids-wyoming, mi",53,5.1,-34.4,10,27.8,-28.5,1.2,-58.6,-3.5
6053,7/11/2020,tulsa, ok,46140,"tulsa, ok",54,20.7,-37.4,-5,-8.8,-21.7,2.0,-41.6,-0.7
6054,7/11/2020,albany-schenectady-troy, ny,10580,"albany-schenectady-troy, ny",55,14.1,-36.7,8,11.3,-24.9,1.4,-56.2,-2.2
6055,7/11/2020,albuquerque, nm,10740,"albuquerque, nm",56,16.4,-49.2,1,2.1,-30.5,3.4,-60.3,-2.5
6056,7/11/2020,worcester, ma-ct,49340,"worcester, ma-ct",57,11.2,-46.6,-5,-10.4,-22.8,4.2,-70.8,-4.1
6057,7/11/2020,omaha-council bluffs, ne-ia,36540,"omaha-council bluffs, ne-ia",58,6.0,-31.8,16,50.0,-26.2,1.1,-55.2,-3.1
6058,7/11/2020,knoxville, tn,28940,"knoxville, tn",59,7.0,-42.5,-4,-6.3,-29.0,1.9,-43.8,-0.3
6059,7/11/2020,bridgeport-stamford-norwalk, ct,14860,"bridgeport-stamford-norwalk, ct",60,0.8,-22.8,-23,-31.5,22.0,2.8,-60.8,-3.2
6060,7/11/2020,greenville-anderson-mauldin, sc,24860,"greenville-anderson-mauldin, sc",61,4.3,-31.2,8,14.3,-27.6,0.5,-30.3,0.1
6061,7/11/2020,new haven-milford, ct,35300,"new haven-milford, ct",62,3.9,-29.9,-16,-27.6,6.4,3.0,-62.2,-2.9
6062,7/11/2020,north port-sarasota-bradenton, fl,35840,"north port-sarasota-bradenton, fl",63,1.3,-24.9,7,7.5,6.8,2.2,-13.3,0.7
6063,7/11/2020,dayton, oh,19380,"dayton, oh",64,14.7,-45.5,2,4.8,-30.1,3.0,-69.8,-6.0
6064,7/11/2020,urban honolulu, hi,46520,"urban honolulu, hi",65,-11.3,30.3,21,37.5,-14.4,-2.7,-35.8,-2.8
6065,7/11/2020,allentown-bethlehem-easton, pa-nj,10900,"allentown-bethlehem-easton, pa-nj",66,23.9,-57.6,-28,-43.8,-23.3,5.9,-67.2,-1.8
6066,7/11/2020,baton rouge, la,12940,"baton rouge, la",67,6.8,-23.5,4,5.2,-26.1,-0.2,-14.5,0.7
6067,7/11/2020,columbia, sc,17900,"columbia, sc",68,6.4,-43.6,-2,-4.0,-38.0,0.9,-50.0,-1.0
6068,7/11/2020,greensboro-high point, nc,24660,"greensboro-high point, nc",69,10.4,-37.2,-2,-3.3,-24.1,1.9,-42.2,-0.7
6069,7/11/2020,fresno, ca,23420,"fresno, ca",70,0.3,-54.0,-8,-16.7,-38.5,3.4,-70.1,-3.1
6070,7/11/2020,little rock-north little rock-conway, ar,30780,"little rock-north little rock-conway, ar",71,15.1,-42.3,-12,-20.0,-25.4,2.4,-54.6,-2.1
6071,7/11/2020,charleston-north charleston, sc,16700,"charleston-north charleston, sc",72,5.8,-31.9,-3,-4.1,-8.2,2.1,-49.7,-2.9
6072,7/11/2020,akron, oh,10420,"akron, oh",73,5.6,-44.4,-3,-6.3,-33.0,2.2,-46.8,-0.6
6073,7/11/2020,cape coral-fort myers, fl,15980,"cape coral-fort myers, fl",74,13.3,-28.7,1,1.0,2.5,1.9,-30.8,-0.3
6074,7/11/2020,el paso, tx,21340,"el paso, tx",75,13.1,-45.0,3,4.8,-40.8,0.6,-52.8,-0.6
6075,7/11/2020,oxnard-thousand oaks-ventura, ca,37100,"oxnard-thousand oaks-ventura, ca",76,11.3,-39.1,0,0.0,-20.5,2.9,-56.8,-2.7
6076,7/11/2020,colorado springs, co,17820,"colorado springs, co",77,11.5,-36.7,4,13.3,-25.8,2.1,-51.9,-3.0
6077,7/11/2020,madison, wi,31540,"madison, wi",78,6.4,-31.9,0,0.0,-17.0,2.5,-57.1,-4.0
6078,7/11/2020,bakersfield, ca,12540,"bakersfield, ca",79,7.6,-40.9,-8,-17.0,-15.9,3.9,-68.7,-3.3
6079,7/11/2020,syracuse, ny,45060,"syracuse, ny",80,0.3,-41.0,4,7.5,-35.0,0.9,-55.4,-2.1
6080,7/11/2020,winston-salem, nc,49180,"winston-salem, nc",81,12.9,-41.0,2,3.1,-15.5,3.3,-34.1,0.5
6081,7/11/2020,deltona-daytona beach-ormond beach, fl,19660,"deltona-daytona beach-ormond beach, fl",82,1.8,-29.9,4,5.4,-17.9,1.1,-41.4,-1.3
6082,7/11/2020,wichita, ks,48620,"wichita, ks",83,23.1,-42.7,7,14.0,-30.7,2.0,-47.3,-0.8
6083,7/11/2020,toledo, oh,45780,"toledo, oh",84,11.8,-33.7,-9,-18.8,-0.6,4.3,4.0,3.9
6084,7/11/2020,boise city, id,14260,"boise city, id",85,6.7,-45.9,7,18.9,-30.0,3.2,-68.8,-4.0
6085,7/11/2020,springfield, ma,44140,"springfield, ma",86,20.3,-44.8,4,8.9,-35.1,1.9,-58.8,-2.5
6086,7/11/2020,des moines-west des moines, ia,19780,"des moines-west des moines, ia",87,0.0,-26.2,1,1.6,-8.0,1.9,-22.5,0.4
6087,7/11/2020,lakeland-winter haven, fl,29460,"lakeland-winter haven, fl",88,2.5,-13.0,10,15.2,8.8,1.8,-21.4,-0.8
6088,7/11/2020,palm bay-melbourne-titusville, fl,37340,"palm bay-melbourne-titusville, fl",89,0.3,-30.6,7,11.9,-22.9,0.8,-38.9,-1.1
6089,7/11/2020,mcallen-edinburg-mission, tx,32580,"mcallen-edinburg-mission, tx",90,8.0,-37.2,14,15.9,-12.5,1.5,-53.8,-1.0
6090,7/11/2020,scranton--wilkes-barre--hazleton, pa,42540,"scranton--wilkes-barre--hazleton, pa",91,12.1,-47.5,3,4.3,-36.4,1.1,-60.0,-1.7
6091,7/11/2020,harrisburg-carlisle, pa,25420,"harrisburg-carlisle, pa",92,13.7,-47.9,-18,-31.6,-15.1,4.9,-55.8,-1.7
6092,7/11/2020,youngstown-warren-boardman, oh-pa,49660,"youngstown-warren-boardman, oh-pa",93,2.5,-44.9,-3,-4.5,-17.0,3.4,-52.7,-1.6
6093,7/11/2020,augusta-richmond county, ga-sc,12260,"augusta-richmond county, ga-sc",94,4.3,-40.0,4,6.3,-34.2,0.7,-65.4,-2.4
6094,7/11/2020,stockton-lodi, ca,44700,"stockton-lodi, ca",95,2.5,-55.7,8,20.0,-28.4,6.1,-74.5,-5.3
6095,7/11/2020,chattanooga, tn-ga,16860,"chattanooga, tn-ga",96,15.9,-45.1,5,8.6,-30.1,2.1,-50.2,-0.9
6096,7/11/2020,portland-south portland, me,38860,"portland-south portland, me",97,10.3,-38.3,-3,-6.0,-14.9,3.4,-68.5,-3.5
6097,7/11/2020,durham-chapel hill, nc,20500,"durham-chapel hill, nc",98,7.5,-30.8,2,3.5,-16.5,1.8,-25.5,0.4
6098,7/11/2020,spokane-spokane valley, wa,44060,"spokane-spokane valley, wa",99,13.4,-39.3,2,5.1,-29.5,2.1,-54.6,-2.2
6099,7/11/2020,jackson, ms,27140,"jackson, ms",100,16.9,-35.8,-1,-1.2,-22.6,1.2,-43.8,-1.0
6100,7/4/2020,new york-newark-jersey city, ny-nj-pa,35620,"new york-newark-jersey city, ny-nj-pa",1,0.9,-17.3,22,35.5,46.9,3.6,-40.7,-1.3
6101,7/4/2020,los angeles-long beach-anaheim, ca,31080,"los angeles-long beach-anaheim, ca",2,23.5,-19.9,7,14.3,7.2,2.6,-44.7,-1.9
6102,7/4/2020,chicago-naperville-elgin, il-in-wi,16980,"chicago-naperville-elgin, il-in-wi",3,1.5,-30.6,0,0.0,1.2,3.3,-30.3,-0.2
6103,7/4/2020,dallas-fort worth-arlington, tx,19100,"dallas-fort worth-arlington, tx",4,0.7,-33.3,-1,-2.0,-7.0,3.2,-35.9,-0.6
6104,7/4/2020,philadelphia-camden-wilmington, pa-nj-de-md,37980,"philadelphia-camden-wilmington, pa-nj-de-md",5,13.8,-42.9,-12,-20.7,2.0,4.9,-44.3,-0.5
6105,7/4/2020,washington-arlington-alexandria, dc-va-md-wv,47900,"washington-arlington-alexandria, dc-va-md-wv",6,9.6,-40.9,-9,-20.9,7.2,6.3,-49.3,-1.3
6106,7/4/2020,houston-the woodlands-sugar land, tx,26420,"houston-the woodlands-sugar land, tx",7,1.6,-26.0,2,3.8,-6.8,2.0,-35.2,-1.1
6107,7/4/2020,miami-fort lauderdale-west palm beach, fl,33100,"miami-fort lauderdale-west palm beach, fl",8,-2.4,-10.9,24,25.3,12.6,1.2,-17.9,-0.4
6108,7/4/2020,atlanta-sandy springs-roswell, ga,12060,"atlanta-sandy springs-roswell, ga",9,6.1,-33.3,-1,-1.9,-9.1,2.7,-26.4,0.4
6109,7/4/2020,boston-cambridge-newton, ma-nh,14460,"boston-cambridge-newton, ma-nh",10,10.7,-33.1,-11,-22.4,23.3,4.0,-23.7,0.4
6110,7/4/2020,san francisco-oakland-hayward, ca,41860,"san francisco-oakland-hayward, ca",11,16.6,-12.2,-3,-8.6,64.5,6.3,-23.2,-0.9
6111,7/4/2020,detroit-warren-dearborn, mi,19820,"detroit-warren-dearborn, mi",12,5.6,-31.0,2,5.6,-3.5,3.4,-34.4,-0.5
6112,7/4/2020,phoenix-mesa-scottsdale, az,38060,"phoenix-mesa-scottsdale, az",13,3.4,-43.8,-1,-1.8,-8.0,5.0,-51.8,-1.8
6113,7/4/2020,seattle-tacoma-bellevue, wa,42660,"seattle-tacoma-bellevue, wa",14,3.1,-27.9,-1,-2.8,35.5,6.6,-35.7,-1.1
6114,7/4/2020,minneapolis-st. paul-bloomington, mn-wi,33460,"minneapolis-st. paul-bloomington, mn-wi",15,2.8,-24.1,5,13.5,16.6,3.5,-22.6,-0.1
6115,7/4/2020,riverside-san bernardino-ontario, ca,40140,"riverside-san bernardino-ontario, ca",16,6.7,-45.7,4,7.5,-16.9,4.2,-64.5,-2.4
6116,7/4/2020,tampa-st. petersburg-clearwater, fl,45300,"tampa-st. petersburg-clearwater, fl",17,3.5,-35.8,4,6.9,-20.1,1.9,-42.4,-1.0
6117,7/4/2020,san diego-carlsbad, ca,41740,"san diego-carlsbad, ca",18,8.4,-40.4,-1,-2.4,-10.8,4.6,-49.9,-1.4
6118,7/4/2020,st. louis, mo-il,41180,"st. louis, mo-il",19,5.2,-32.4,4,6.8,8.4,3.9,-38.8,-0.9
6119,7/4/2020,denver-aurora-lakewood, co,19740,"denver-aurora-lakewood, co",20,8.5,-31.3,1,2.8,5.6,4.2,-36.6,-1.2
6120,7/4/2020,baltimore-columbia-towson, md,12580,"baltimore-columbia-towson, md",21,1.5,-46.0,-7,-13.7,0.6,5.8,-40.9,0.2
6121,7/4/2020,pittsburgh, pa,38300,"pittsburgh, pa",22,25.0,-30.5,-2,-3.4,-3.3,2.7,-21.7,0.6
6122,7/4/2020,portland-vancouver-hillsboro, or-wa,38900,"portland-vancouver-hillsboro, or-wa",23,5.1,-39.2,5,11.9,-7.6,3.9,-17.5,2.2
6123,7/4/2020,charlotte-concord-gastonia, nc-sc,16740,"charlotte-concord-gastonia, nc-sc",24,4.3,-43.2,1,2.0,-10.2,4.2,-49.5,-1.1
6124,7/4/2020,orlando-kissimmee-sanford, fl,36740,"orlando-kissimmee-sanford, fl",25,-1.2,-17.1,6,10.3,1.9,1.7,-22.8,-0.6
6125,7/4/2020,cleveland-elyria, oh,17460,"cleveland-elyria, oh",26,12.0,-45.6,-1,-1.8,-20.0,3.7,-48.6,-0.6
6126,7/4/2020,cincinnati, oh-ky-in,17140,"cincinnati, oh-ky-in",27,17.2,-44.3,-2,-4.1,-17.9,3.8,-46.3,-0.5
6127,7/4/2020,san antonio-new braunfels, tx,41700,"san antonio-new braunfels, tx",28,2.4,-29.5,7,13.2,-28.6,0.1,-23.7,0.6
6128,7/4/2020,sacramento--roseville--arden-arcade, ca,40900,"sacramento--roseville--arden-arcade, ca",29,5.0,-39.3,-1,-2.4,-23.6,2.7,-47.5,-1.2
6129,7/4/2020,kansas city, mo-ks,28140,"kansas city, mo-ks",30,12.2,-43.3,1,1.9,-22.9,2.7,-48.0,-0.8
6130,7/4/2020,columbus, oh,18140,"columbus, oh",31,4.7,-40.9,-2,-4.8,-9.3,5.1,-53.3,-2.3
6131,7/4/2020,indianapolis-carmel-anderson, in,26900,"indianapolis-carmel-anderson, in",32,3.8,-40.2,0,0.0,-15.3,3.7,-40.7,-0.4
6132,7/4/2020,las vegas-henderson-paradise, nv,29820,"las vegas-henderson-paradise, nv",33,4.6,-13.1,4,8.7,-14.4,-0.1,-48.6,-3.7
6133,7/4/2020,austin-round rock, tx,12420,"austin-round rock, tx",34,7.8,-32.5,-1,-2.0,0.0,3.9,-44.2,-1.8
6134,7/4/2020,nashville-davidson--murfreesboro--franklin, tn,34980,"nashville-davidson--murfreesboro--franklin, tn",35,3.9,-16.4,-4,-11.4,1.7,2.2,-38.2,-1.8
6135,7/4/2020,san jose-sunnyvale-santa clara, ca,41940,"san jose-sunnyvale-santa clara, ca",36,6.2,-31.8,-2,-5.4,66.1,8.2,-22.1,0.2
6136,7/4/2020,virginia beach-norfolk-newport news, va-nc,47260,"virginia beach-norfolk-newport news, va-nc",37,8.2,-40.1,-7,-12.7,-2.3,4.0,-56.9,-1.6
6137,7/4/2020,milwaukee-waukesha-west allis, wi,33340,"milwaukee-waukesha-west allis, wi",38,4.3,-35.1,10,26.3,-8.0,3.4,-18.5,1.1
6138,7/4/2020,providence-warwick, ri-ma,39300,"providence-warwick, ri-ma",39,12.6,-45.5,1,2.0,5.7,5.9,-52.1,-0.7
6139,7/4/2020,jacksonville, fl,27260,"jacksonville, fl",40,-1.6,-26.0,-3,-4.3,-20.5,0.5,-40.4,-1.5
6140,7/4/2020,oklahoma city, ok,36420,"oklahoma city, ok",41,10.5,-29.2,-3,-6.3,-11.6,2.2,-29.6,-0.2
6141,7/4/2020,louisville/jefferson county, ky-in,31140,"louisville/jefferson county, ky-in",42,3.6,-44.7,-5,-10.4,-22.4,3.3,-51.0,-1.0
6142,7/4/2020,memphis, tn-ms-ar,32820,"memphis, tn-ms-ar",43,12.1,-41.5,-2,-3.8,-23.2,2.6,-42.5,-0.2
6143,7/4/2020,new orleans-metairie, la,35380,"new orleans-metairie, la",44,4.0,-24.8,6,9.0,-11.0,1.1,-27.7,-0.3
6144,7/4/2020,richmond, va,40060,"richmond, va",45,3.0,-34.5,4,7.8,-4.3,3.4,-30.0,0.2
6145,7/4/2020,buffalo-cheektowaga-niagara falls, ny,15380,"buffalo-cheektowaga-niagara falls, ny",46,13.6,-36.9,2,5.3,14.8,7.0,-35.0,-0.3
6146,7/4/2020,hartford-west hartford-east hartford, ct,25540,"hartford-west hartford-east hartford, ct",47,3.8,-28.6,-10,-18.9,12.3,3.0,-47.4,-1.4
6147,7/4/2020,raleigh, nc,39580,"raleigh, nc",48,1.3,-32.8,-1,-1.8,2.9,3.6,-45.9,-1.5
6148,7/4/2020,birmingham-hoover, al,13820,"birmingham-hoover, al",49,5.8,-30.8,-2,-3.3,19.9,4.2,-43.2,-1.1
6149,7/4/2020,rochester, ny,40380,"rochester, ny",50,8.7,-35.0,-7,-19.4,3.1,4.8,-29.3,0.1
6150,7/4/2020,tucson, az,46060,"tucson, az",51,12.1,-44.1,1,1.9,-14.1,4.5,-54.3,-1.3
6151,7/4/2020,salt lake city, ut,41620,"salt lake city, ut",52,12.5,-41.1,-2,-5.3,-5.7,5.0,-42.0,-0.5
6152,7/4/2020,grand rapids-wyoming, mi,24340,"grand rapids-wyoming, mi",53,5.0,-31.9,11,30.6,6.6,4.3,-16.6,0.9
6153,7/4/2020,tulsa, ok,46140,"tulsa, ok",54,14.8,-38.5,-4,-7.1,1.4,4.4,-54.2,-1.8
6154,7/4/2020,albany-schenectady-troy, ny,10580,"albany-schenectady-troy, ny",55,13.4,-35.3,15,21.1,1.6,3.1,-47.2,-1.0
6155,7/4/2020,albuquerque, nm,10740,"albuquerque, nm",56,14.5,-50.0,2,4.3,-31.2,3.5,-51.4,-0.5
6156,7/4/2020,worcester, ma-ct,49340,"worcester, ma-ct",57,8.5,-46.4,-5,-10.0,7.5,5.9,-62.3,-1.8
6157,7/4/2020,omaha-council bluffs, ne-ia,36540,"omaha-council bluffs, ne-ia",58,6.9,-29.7,16,50.0,-9.8,2.8,-35.9,-0.6
6158,7/4/2020,knoxville, tn,28940,"knoxville, tn",59,4.8,-42.9,-4,-6.3,-22.1,2.4,-37.8,0.4
6159,7/4/2020,bridgeport-stamford-norwalk, ct,14860,"bridgeport-stamford-norwalk, ct",60,-1.2,-23.2,-23,-31.5,63.0,3.8,-30.2,-0.4
6160,7/4/2020,greenville-anderson-mauldin, sc,24860,"greenville-anderson-mauldin, sc",61,2.1,-28.7,8,14.0,-13.6,1.5,-11.5,1.2
6161,7/4/2020,new haven-milford, ct,35300,"new haven-milford, ct",62,3.6,-29.8,-13,-22.8,23.8,3.9,-55.9,-1.7
