month_date_yyyymm,county_fips,county_name,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy
202108,4005,"coconino, az",649950,0.0001,0.2149,263,0.0194,-0.1085,37.5,0.136363636,-0.375,184,-0.1154,0.2432,8,0,-0.6667,76,0.0556,0.1875,265,-0.0149,-0.3026,328.8414612,0.0162,0.3159,2030,-0.0122,-0.068,907317.9646,-0.002,0.2756,528,0.0019,-0.2178,1.007604563,-0.035,-0.2805
202108,1101,"montgomery, al",212500,-0.0023,-0.0957,455,0.0089,-0.3818,42,0,-0.353846154,228,-0.2297,0.14,12,0,-0.7692,124,0.1071,-0.2619,348,-0.1792,-0.0333,99.50916992,0.0059,0.0029,2024.5,0.0209,-0.1006,268776.4378,0.0061,0.0035,803,-0.0823,-0.2673,0.764835165,-0.1753,0.2757
202108,12085,"martin, fl",582250,0.0251,0.4593,488,0.0383,-0.5734,46,0.045454545,-0.452380952,316,0.0128,-0.1505,24,0.2,-0.25,136,-0.0556,-0.5,579,-0.0824,-0.2539,285.3555121,0.0313,0.385,1879,-0.0111,-0.0254,1073232.05,0.0566,0.3553,1067,-0.0309,-0.4443,1.18647541,-0.1561,0.5082
202108,55059,"kenosha, wi",284450,0.0163,-0.0515,264,0.2394,0.082,30,0.071428571,-0.285714286,216,-0.0526,0.35,0,,,156,0.5,0.8571,288,-0.0303,-0.1028,153.9866641,-0.0118,0.1149,1592.5,0.0156,-0.0988,420870.291,-0.0405,0.0988,552,0.0824,-0.023,1.090909091,-0.3035,-0.2247
202108,42085,"mercer, pa",138450,-0.004,-0.0284,143,-0.0069,-0.37,46.5,0.056818182,-0.363013699,84,-0.087,0.2353,0,,,44,0,-0.0833,156,0.0612,-0.2676,0,,,0,,,222544.7908,0.0381,0.105,299,0.0275,-0.3205,1.090909091,0.0701,0.1526
202108,22045,"iberia, la",175990,-0.0222,0.0352,68,-0.0286,-0.4809,60.5,0.061403509,-0.444954128,28,0.1667,0,4,,,12,-0.5,-0.6667,64,-0.1351,-0.1688,98.18273599,-0.0197,0.0773,1861,-0.0027,-0.0524,260781.8116,0.0003,0.1288,132,-0.0833,-0.3654,0.941176471,-0.116,0.3534
202108,6077,"san joaquin, ca",542000,-0.0055,0.1847,788,0.1605,0.239,27.5,0.1,-0.3125,876,0.0379,0.3436,48,0.0909,-0.0769,256,0.6842,0.5238,1180,0.0679,-0.1702,295.2174492,-0.0065,0.243,1860.5,0.0156,-0.031,654938.9686,0.0048,0.1436,1968,0.1031,-0.0437,1.497461929,-0.1299,-0.7384
202108,1103,"morgan, al",269900,-0.0004,0.113,125,0.1792,-0.1611,21.5,0.194444444,-0.448717949,116,0.1154,0.2609,0,-1,-1,40,-0.0909,-0.2308,8,0.6,0.6,125.3933983,0.0353,0.2474,2111,0.0258,-0.0614,389646.3512,0.0582,0.3242,133,0.1982,-0.1364,0.064,0.0168,0.0304
202108,44003,"kent, ri",350000,0.0003,0.0638,268,0.0939,-0.0759,27.5,-0.051724138,-0.345238095,312,0.0833,0.0685,8,0,1,72,0.6364,0.2,563,-0.0035,-0.0343,247.9166667,0.0044,0.1746,1447,0.0197,-0.0586,452989.4153,0.0064,0.0505,831,0.0259,-0.0481,2.100746269,-0.2054,0.0904
202108,35043,"sandoval, nm",423075,0.0613,0.3099,193,0.0966,-0.3794,36,-0.076923077,-0.076923077,184,-0.0612,-0.2069,12,0.5,-0.8,60,0.1538,-0.2857,502,0.0183,-0.0346,185.0363651,0.0527,0.2168,2231,0.0086,-0.0279,495360.3537,0.0436,0.1705,695,0.0389,-0.1637,2.601036269,-0.2001,0.929
202108,1113,"russell, al",222449.5,-0.0113,0.3093,105,0,-0.1102,28.5,-0.080645161,-0.366666667,88,0.2222,0.0476,0,-1,-1,32,0.3333,0.3333,61,-0.1286,1.2593,103.641923,0.0351,0.2321,1832,0.0077,-0.0161,237302.3723,0.0096,0.2547,166,-0.0514,0.1448,0.580952381,-0.0857,0.3521
202108,49005,"cache, ut",449000,-0.0447,0.1973,92,0.2603,-0.0316,17,0.0625,-0.46875,128,0.3913,0.3913,0,,-1,24,0.2,0,179,0.0592,-0.3806,188.9292856,-0.0108,0.2855,2508.5,-0.0228,-0.1149,762844.5435,-0.1415,0.3322,271,0.1198,-0.2943,1.945652174,-0.3694,-1.0965
202108,16019,"bonneville, id",435000,0.0482,0.2432,176,0.2662,0.0233,19.5,0.392857143,-0.025,168,-0.125,0.1667,0,,-1,96,0.6,0.3333,34,-0.0556,0.7,160.5174069,0.0086,0.3273,2795,0.009,-0.022,524860.325,0.015,0.2882,210,0.2,0.0938,0.193181818,-0.0658,0.0769
202108,34025,"monmouth, nj",599000,0,-0.0416,1928,0.0948,-0.1761,36,0.090909091,-0.162790698,1076,-0.085,-0.2041,40,0.4286,-0.2857,416,0.0196,-0.1034,2256,-0.0818,-0.1353,153.0637569,-0.1093,-0.1805,671.5,-0.2653,-0.5091,917055.2596,-0.0003,-0.015,4184,-0.0081,-0.1546,1.170124481,-0.2251,0.0552
202108,23001,"androscoggin, me",265000,-0.0364,0.1277,126,0.1053,-0.1711,17.5,-0.027777778,-0.396551724,132,0.1,0.0645,4,,,40,0.4286,-0.0909,65,0.1404,-0.0152,168.4224599,0.0587,0.2698,1594,-0.0523,-0.0298,312791.8164,0.0077,0.1465,191,0.117,-0.1239,0.515873016,0.0159,0.0817
202108,37023,"burke, nc",259950,-0.0547,-0.1005,87,0.0116,0,48,-0.058823529,-0.261538462,60,0.0714,0.5,0,,-1,20,0,0,102,0.1209,0.2911,140.1482982,-0.0227,0.066,1853.5,-0.0919,-0.0869,366136.6145,-0.2451,-0.0726,189,0.0678,0.1386,1.172413793,0.1143,0.2644
202108,26117,"montcalm, mi",232450,0.0111,0.1681,106,0.0816,0.06,36.5,0.013888889,-0.188888889,92,0.0455,0.2778,0,,,36,0,0.125,151,0.0342,-0.1611,129.8701299,-0.004,0.1277,1700,-0.0297,0.0149,272630.2281,-0.019,0.2016,257,0.0533,-0.0821,1.424528302,-0.0653,-0.3755
202108,17113,"mclean, il",142450,-0.0503,-0.0176,274,0.0703,-0.3553,58.5,-0.008474576,-0.1,160,-0.0698,-0.0476,0,,,72,0.5,-0.4194,482,0.019,-0.0677,87.305099,-0.0254,0.0457,1701,-0.0122,-0.0401,208345.5465,-0.0582,0.0511,756,0.037,-0.1975,1.759124088,-0.0885,0.5427
202108,26049,"genesee, mi",219950,0.023,0.0043,779,0.1225,0.0895,32.5,0.015625,-0.166666667,588,-0.0265,0.2458,8,-0.8947,-0.8462,308,0.1846,0.2031,396,0.1,-0.2174,133.1487167,-0.0159,0.0764,1511,-0.0592,-0.1606,282499.7098,-0.0239,-0.0496,1175,0.1148,-0.0377,0.508344031,-0.0104,-0.1993
202108,20161,"riley, ks",219475,-0.0246,0.0208,172,0.0886,-0.3558,49,0.289473684,-0.355263158,84,-0.16,0.1667,0,,,60,-0.0625,0,166,-0.2207,0.0921,107.8702517,0.0081,0.0533,2108,-0.0474,-0.0033,269382.8746,-0.0024,-0.1441,338,-0.0889,-0.1933,0.965116279,-0.383,0.3958
202108,6033,"lake, ca",399000,-0.0699,0.2128,331,0.1821,0.1453,48.5,0.276315789,-0.23015873,140,0.0606,0.25,0,-1,-1,100,0.1364,1.5,194,-0.1814,-0.3468,250.4682058,0.0031,0.2342,1539,0.002,-0.0381,650395.807,-0.0883,0.3757,525,0.0155,-0.1041,0.586102719,-0.2603,-0.4416
202108,39159,"union, oh",294450,-0.0182,-0.1337,39,-0.1136,-0.4583,19,0,-0.387096774,56,-0.0667,-0.3,0,,,8,-0.6,-0.8182,90,-0.0323,-0.1429,145.0072398,0.0028,0.0936,2001,0.0515,-0.1578,317071.6938,-0.0246,-0.1153,129,-0.0584,-0.2712,2.307692308,0.1941,0.8494
202108,36063,"niagara, ny",192450,-0.0373,0.1003,295,0.2041,0.0926,35.5,0.183333333,-0.29,248,-0.0313,0.1273,4,-0.5,,96,0.6,0.2632,612,0.0832,-0.0497,130.6640083,-0.0071,0.2135,1574,-0.0076,0.0396,256363.3539,0.0333,0.2171,907,0.1198,-0.0077,2.074576271,-0.2315,-0.3106
202108,35031,"mckinley, nm",185500,0.1108,0.1975,52,0.1556,-0.037,66.5,0.007575758,-0.063380282,20,0.6667,0.25,0,,,4,-0.5,-0.6667,7,-0.125,-0.4167,110.173775,0.0159,0.1172,1730,0,0.0478,207200.6345,0.0292,0.1843,59,0.1132,-0.1061,0.134615385,-0.0432,-0.0876
202108,9011,"new london, ct",349950,-0.0276,0.1665,581,0.0641,-0.4498,32,0.032258065,-0.384615385,416,-0.037,0.0505,8,-0.3333,-0.6,172,0.2286,0.1026,804,-0.0243,99.5,203.6114059,0.0587,0.2373,1715.5,-0.0666,-0.0543,520400.6925,-0.0464,0.182,1385,0.0109,0.3017,1.383820998,-0.1253,1.3762
202108,6029,"kern, ca",327450,-0.0074,0.0919,1320,0.1508,0.0256,30.5,0.270833333,-0.128571429,1140,0.0755,0.1777,52,-0.1333,-0.1333,380,0.4179,0.2179,861,-0.0538,-0.1381,189.4316472,0.0054,0.2042,1607,0.0075,-0.053,389773.4892,-0.0056,0.065,2181,0.0603,-0.0459,0.652272727,-0.1411,-0.124
202108,35001,"bernalillo, nm",330999.5,0.0046,-0.0262,668,0.0167,-0.2304,36,0,-0.181818182,728,-0.0055,0.1742,20,0,-0.5455,308,0,-0.1979,1505,0.008,-0.1168,174.1202118,0.0168,0.1034,1969,0.0087,-0.0855,449735.3614,0.0132,0.0846,2173,0.0107,-0.1551,2.252994012,-0.0195,0.2899
202108,6079,"san luis obispo, ca",889000,-0.0011,0.0975,371,-0.0438,-0.467,43.5,0.208333333,-0.262711864,276,-0.1585,-0.1882,0,-1,-1,108,0.0385,-0.413,491,-0.0665,-0.2131,485.9782673,0.0096,0.1724,1809,-0.0158,-0.0499,1447452.403,0.0265,0.2759,862,-0.0569,-0.347,1.323450135,-0.0322,0.4269
202108,51165,"rockingham, va",308900,-0.0283,0.0689,154,-0.0065,-0.2451,33.5,-0.094594595,-0.343137255,116,-0.1471,-0.0645,0,,-1,28,-0.125,-0.3,191,0.0791,0.0495,178.2136053,0.0496,0.1318,1844.5,-0.0019,0.003,539728.5618,-0.0384,0.3429,345,0.0392,-0.1062,1.24025974,0.0983,0.3481
202108,51760,"richmond city, va",309725,-0.0469,-0.0425,320,0.0356,0.1073,34.5,0.045454545,-0.215909091,244,-0.1867,0.0893,8,0,-0.6667,140,0.0606,0.25,598,-0.0612,0.0698,203.53125,0.0015,0.0555,1551.5,-0.0155,-0.1124,392145.7269,-0.0404,-0.0827,918,-0.0296,0.0825,1.86875,-0.1927,-0.0655
202108,10003,"new castle, de",299900,-0.0003,-0.0772,698,0.019,0.0592,38,0.055555556,-0.11627907,628,-0.113,0.3534,52,-0.2353,-0.35,236,0.0351,0.3721,1357,0.0398,3.7782,159.0248482,0.0016,0.0811,1728.5,-0.0262,-0.1666,375118.9379,-0.0156,-0.0644,2055,0.0327,1.1792,1.944126074,0.039,1.5132
202108,55063,"la crosse, wi",304950,-0.0288,0.0666,129,0.1217,-0.2586,21,0.166666667,-0.432432432,116,-0.0333,0.0357,0,,,40,0.4286,-0.2308,24,-0.1111,-0.7241,153.1088774,0.0314,0.2185,1907,0.009,-0.0403,339556.4916,0.0019,0.0463,153,0.0775,-0.4138,0.186046512,-0.0487,-0.314
202108,55139,"winnebago, wi",250000,-0.0381,0.0004,192,0.1497,-0.1028,37.5,-0.107142857,-0.20212766,212,0.1522,0.1277,0,-1,,80,1.2222,0.4286,368,-0.0341,-0.0754,127.8476077,0.0054,0.0518,1736,-0.008,-0.0356,333811.8316,-0.0409,-0.0023,560,0.0219,-0.085,1.916666667,-0.3648,0.0569
202108,5045,"faulkner, ar",259900,0.0608,0.0989,129,0.0238,-0.3768,37,0.761904762,-0.075,88,-0.2903,-0.2414,0,,-1,48,0.0909,-0.25,237,2.2466,0.8661,131.4522801,0.0492,0.1781,1962.5,0.0137,-0.0829,342618.6893,0.057,0.2341,366,0.8392,0.0958,1.837209302,1.2578,1.2237
202108,29189,"st. louis, mo",288450,-0.0222,-0.1125,1770,0.058,-0.0432,36.5,0.073529412,-0.27,1492,-0.0767,0.215,40,-0.2308,0.6667,664,0.1216,0,2449,-0.0101,-0.0328,158.630409,-0.004,0.0419,1744,-0.0164,-0.1746,434995.5411,-0.0352,-0.0901,4219,0.0174,-0.0372,1.383615819,-0.0952,0.015
202108,42045,"delaware, pa",335000,0.0308,-0.1519,795,0.0516,0.176,38.5,0.1,-0.083333333,624,-0.1429,0.2893,20,-0.375,-0.2857,312,-0.0127,0.4717,1397,-0.0379,2.686,182.0556332,0.0129,0.0542,1736,0.0128,-0.1765,513578.091,-0.0348,-0.2197,2192,-0.0072,1.0777,1.757232704,-0.1634,1.1966
202108,1121,"talladega, al",212400,-0.0556,0.2137,142,0.0758,-0.1013,50.5,0.030612245,-0.426136364,64,-0.1111,0.0667,4,,,24,-0.1429,-0.25,128,0.0667,0.0159,111.1980532,0.0117,0.3692,1775.5,-0.0282,-0.0621,329478.6509,-0.0418,0.3807,270,0.0714,-0.0493,0.901408451,-0.0077,0.1039
202108,5031,"craighead, ar",199900,0,-0.0566,284,0.0143,-0.314,40.5,0.760869565,-0.276785714,136,-0.1707,-0.15,4,,,68,0,-0.1053,104,8.4545,8.4545,109.9364336,-0.0016,0.0527,1598,-0.0471,-0.2347,290394.1354,-0.0161,0.0499,388,0.3333,-0.0871,0.366197183,0.3269,0.3396
202108,53035,"kitsap, wa",587000,0.0389,0.1859,313,0.0719,-0.2366,32.5,0.120689655,-0.071428571,356,-0.1759,0,16,0.3333,0,104,0.2381,0.2381,689,0.0207,0.0699,281.581971,0.0109,0.146,1974,0.0433,-0.0408,727576.5957,-0.0107,0.0305,1002,0.0362,-0.0493,2.201277955,-0.1104,0.6305
202108,37097,"iredell, nc",410450,-0.0043,0.128,305,0.1051,-0.2633,36.5,0.013888889,-0.370689655,252,0.0678,0.26,24,0.2,-0.7778,96,-0.04,-0.1429,298,0.0034,-0.3243,179.5161447,0.021,0.2079,2330,-0.0466,-0.1032,591584.9882,-0.0376,0.0445,603,0.0524,-0.2947,0.97704918,-0.099,-0.0882
202108,19033,"cerro gordo, ia",188505.5,-0.0079,0.0896,207,0.0049,-0.2099,40,0.142857143,-0.452054795,64,-0.3333,-0.2,0,,,44,0.375,0.375,87,-0.0333,-0.2018,97.5478981,-0.0484,0.0229,1752.5,-0.0209,-0.0757,248911.4051,0.0185,0.0773,294,-0.0068,-0.2075,0.420289855,-0.0166,0.0043
202108,48347,"nacogdoches, tx",302500,-0.0082,0.0467,92,0.0824,-0.193,40.5,0.396551724,-0.386363636,32,-0.5,-0.2727,0,,,20,-0.1667,0,92,-0.2137,0.0575,123.4865568,-0.0522,0.0802,2385,-0.0325,-0.0433,408451.4577,-0.0476,0.1643,184,-0.0891,-0.0846,1,-0.3765,0.2368
202108,22109,"terrebonne, la",235000,-0.0408,0.1869,195,-0.0534,-0.3849,88,0.060240964,-0.111111111,60,-0.0625,-0.2105,0,-1,,40,-0.0909,-0.4444,164,-0.1038,-0.0989,85.08216312,0.0099,-0.0078,3015.5,-0.0081,0.1256,375246.4776,-0.0121,0.2729,359,-0.0771,-0.2806,0.841025641,-0.0473,0.2669
202108,47031,"coffee, tn",367400,0.0208,0.2251,71,0.0597,-0.1647,23,0.045454545,-0.452380952,64,0.1429,0.3333,0,,-1,20,0,0.25,84,0.1667,0.0909,156.0903649,0.0026,0.1991,1975,0.0228,-0.1023,483663.4683,0.0293,0.3089,155,0.1151,-0.0432,1.183098592,0.1085,0.2772
202108,39151,"stark, oh",191950,-0.0398,0.0156,442,-0.0307,-0.1089,34.5,0.277777778,-0.092105263,424,-0.1719,-0.0093,12,0,0,136,0,-0.0556,847,0.0229,0.0804,108.5205619,-0.0075,0.112,1701,-0.0384,-0.0363,248937.9088,-0.0319,0.0374,1289,0.0039,0.007,1.916289593,0.1005,0.3356
202108,47189,"wilson, tn",432500,-0.0281,0.0551,175,0.1986,-0.622,14.5,-0.033333333,-0.442307692,236,0.475,-0.2625,0,-1,-1,68,0.1333,-0.4138,150,-0.0066,-0.345,202.9224451,0.0253,0.2664,2059,-0.0246,-0.2004,586441.9716,-0.012,0.3174,325,0.0943,-0.5303,0.857142857,-0.1771,0.3625
202108,13077,"coweta, ga",404550,-0.0133,0.1241,368,0.0575,-0.502,38.5,0.283333333,-0.347457627,300,0.0714,-0.0385,16,-0.2,-0.7895,104,0.2381,-0.5357,675,0.0305,0.0401,158.8166759,0.0151,0.2712,2316.5,0.0133,-0.1202,497718.8258,0.0064,0.2043,1043,0.0399,-0.2486,1.83423913,-0.0479,0.956
202108,6095,"solano, ca",580975,-0.015,0.1504,377,0.1781,-0.0208,21,0,-0.432432432,556,0.1032,0.433,44,0.8333,0.2222,108,0.35,-0.0357,571,0.0053,-0.0951,340.7612451,0.0243,0.1905,1688.5,-0.0723,-0.034,669945.5271,-0.0174,0.1084,948,0.0676,-0.0669,1.514588859,-0.2604,-0.1244
202108,1095,"marshall, al",287450,-0.0071,0.1503,142,0.1181,-0.3545,35.5,0.109375,-0.408333333,76,-0.05,-0.0952,0,,,56,0.0769,0.1667,7,0,0.1667,126.6886669,0.0063,0.1497,2251.5,-0.0299,-0.0329,470925.0307,-0.0037,0.2794,149,0.1119,-0.3407,0.049295775,-0.0058,0.022
202108,34011,"cumberland, nj",194450,-0.0028,0.2161,355,0.2199,-0.0301,40,0.081081081,-0.384615385,196,0.1136,0.1667,4,-0.6667,-0.75,80,0.1111,0.1111,347,-0.0307,1.6899,125.6575622,0.0056,0.2072,1434,0.0127,0.0185,247273.207,0.0329,0.1029,702,0.0817,0.4182,0.977464789,-0.2528,0.625
202108,50021,"rutland, vt",325000,0.0837,0.3005,171,-0.0229,-0.4738,61,0.109090909,-0.186666667,80,-0.1667,-0.2857,4,,0,28,-0.125,-0.4167,134,0.0551,-0.33,193.3343855,0.05,0.5467,2000.5,0.1126,-0.084,565794.5337,0.06,0.487,305,0.0099,-0.419,0.783625731,0.0579,0.1682
202108,32510,"carson city, nv",499450,-0.0302,0.2335,77,0.4,0.2623,33.5,0.116666667,-0.118421053,68,0.1333,0.3077,0,,,52,0.625,1.6,101,-0.192,-0.1513,287.1343212,0.0118,0.247,1791.5,-0.0269,0.0179,1346002.206,-0.1673,1.7793,178,-0.0111,-0.0111,1.311688312,-0.961,-0.6391
202108,8013,"boulder, co",754550,-0.0388,0.0062,554,0.0633,-0.5257,29.5,0.053571429,-0.329545455,584,-0.0267,-0.2275,16,-0.4286,-0.7333,164,0.025,-0.6019,760,-0.0559,-0.3709,362.6905577,-0.0052,0.0718,2425.5,-0.0325,-0.0492,1248439.646,-0.0371,0.1065,1314,-0.009,-0.447,1.371841155,-0.1733,0.3376
202108,36069,"ontario, ny",361700,-0.0224,0.1129,198,-0.0481,-0.3196,41,0.366666667,-0.145833333,116,-0.3409,-0.3095,0,-1,,40,0.4286,-0.0909,21,-0.1923,-0.5116,191.074856,0.0094,0.0992,1952.5,-0.0124,0.071,458454.5147,0.0185,0.1955,219,-0.0641,-0.3443,0.106060606,-0.0189,-0.0417
202108,33005,"cheshire, nh",319997.5,0.0322,0.0847,152,0.0629,-0.0788,37,0.15625,-0.119047619,96,-0.1429,-0.25,0,,-1,56,0.5556,1,118,-0.0084,-0.1631,185.5941072,0.0574,0.3202,1840,0.0407,-0.0873,445918.7517,0.0913,0.1256,270,0.0305,-0.1176,0.776315789,-0.0559,-0.0782
202108,17095,"knox, il",107000,0.07,0,235,0.0086,-0.2167,797.5,0.041122715,0.863317757,40,-0.2308,0.4286,0,,,40,0.6667,-0.1667,141,-0.0537,-0.014,69.35763889,0.0004,0.0208,1596,0.0088,-0.0136,143751.5938,0.004,-0.0793,376,-0.0157,-0.1512,0.6,-0.0395,0.1233
202108,41041,"lincoln, or",619950,0.1272,0.378,238,0,-0.3619,42,0,-0.461538462,148,-0.075,0.0882,8,-0.6,-0.3333,96,0.3333,-0.1724,253,0.0161,-0.2833,310.7789256,-0.0055,0.3137,1929.5,0.1001,0.0578,746487.5027,0.1136,0.356,491,0.0082,-0.3237,1.06302521,0.0168,0.1166
202108,13047,"catoosa, ga",304900,-0.0161,0.0374,66,0.0476,-0.2584,29.5,0.229166667,-0.385416667,56,-0.2632,-0.0667,0,-1,,36,0.2857,0.2857,129,0.1944,-0.1284,140.4516786,0.0005,0.0746,2236,0.0557,-0.0873,403710.7245,-0.0143,0.0879,195,0.1404,-0.1772,1.954545455,0.2403,0.2916
202108,12095,"orange, fl",381450,0.0172,0.084,2097,0.058,-0.4162,37,0,-0.339285714,1640,-0.0284,-0.0398,108,-0.129,-0.4706,784,0.0769,-0.3718,2957,-0.0684,-0.0929,207.1883299,0.0234,0.1969,1777,-0.0056,-0.1048,560494.0278,-0.0293,0.0815,5054,-0.0198,-0.2624,1.41010968,-0.1913,0.5025
202108,13151,"henry, ga",352450,0.068,0.3556,571,0.2201,-0.3444,31,0.068965517,-0.295454545,592,0.2542,0.0137,56,-0.2222,-0.7778,128,0.4545,-0.0303,1403,-0.0304,-0.0488,124.9966937,0.016,0.2936,2102,0.0125,-0.0085,424988.324,0.0493,0.3805,1974,0.0308,-0.1586,2.45709282,-0.6348,0.7636
202108,1097,"mobile, al",205450,-0.0272,-0.044,923,0.1894,0.0098,32,0.066666667,-0.396226415,604,0.1103,0.2906,28,-0.2222,-0.125,332,0.2206,0.2769,160,-0.0533,0.2308,115.7872289,0.007,0.1336,1700,-0.0082,-0.1496,285590.2821,-0.0402,-0.0258,1083,0.146,0.0374,0.173347779,-0.0444,0.0311
202108,48231,"hunt, tx",252500,0.0104,0.2257,149,0.0797,-0.1582,30,0.071428571,-0.318181818,132,-0.0294,0,4,0,0,60,0.25,0.25,207,0.1011,0.035,151.1214216,0.0734,0.2959,1665.5,-0.0526,-0.0706,303117.6571,-0.0417,0.3114,356,0.092,-0.0557,1.389261745,0.0269,0.2593
202108,36045,"jefferson, ny",184750,-0.0271,-0.0378,356,0.0171,-0.3574,57,0.212765957,-0.185714286,140,-0.1667,-0.0278,4,,0,120,-0.0625,-0.2105,338,0.0799,-0.0532,112.3030645,0.0004,0.0553,1677,-0.0059,-0.0042,269789.4235,0.0266,-0.0409,694,0.0468,-0.2382,0.949438202,0.0552,0.305
202108,27013,"blue earth, mn",272450,-0.0093,-0.1208,141,0.1102,-0.221,36,0.24137931,-0.294117647,100,0,-0.0741,0,,,32,-0.1111,-0.4667,137,-0.068,0.1417,119.8971114,0.0025,-0.0008,2319,-0.0107,-0.0913,379226.7436,-0.0234,0.0263,278,0.0146,-0.0764,0.971631206,-0.1858,0.3086
202108,1015,"calhoun, al",183500,0.0082,0.1577,178,0.0471,-0.4007,44.5,0.1125,-0.422077922,100,-0.0385,0,0,-1,-1,44,0.375,-0.3529,196,-0.0798,-0.0249,95.83708722,0.0084,0.2121,1852.5,-0.0193,-0.0046,229715.2308,0.0431,0.191,374,-0.0235,-0.249,1.101123596,-0.1518,0.4244
202108,12113,"santa rosa, fl",433348.5,-0.0047,0.3334,560,0.2095,-0.1837,23,0.095238095,-0.520833333,472,0.1028,0.3721,64,0.3333,-0.7778,184,0.0222,0.4375,0,-1,-1,193.5564934,-0.0034,0.2912,2040.5,-0.0398,-0.0027,622654.6463,-0.0284,0.2714,560,0.2043,-0.1849,0,-0.0043,-0.0015
202108,51540,"charlottesville city, va",457450,-0.0025,-0.2233,93,-0.0211,-0.4716,37.5,-0.038461538,-0.592391304,48,-0.4,-0.3333,0,-1,-1,20,0,-0.5455,165,-0.1316,0,265.6867915,0.0808,0.2206,2016.5,-0.0115,-0.1862,724982.9484,0.0531,-0.1788,258,-0.0947,-0.2434,1.774193548,-0.2258,0.8367
202108,21117,"kenton, ky",349200,0.0424,0.2253,232,0.0498,0.0892,29,-0.09375,-0.194444444,188,-0.0208,0.1463,8,1,,104,0.5294,0,439,0.0069,0.0023,125.7774959,-0.0002,0.1195,1250,0.0417,-0.0809,505476.3761,0.0002,0.3232,671,0.0213,0.0307,1.892241379,-0.0806,-0.1641
202108,21199,"pulaski, ky",288500,-0.0017,0.3174,248,0.4253,-0.0275,23.5,-0.489130435,-0.6328125,164,0.8636,0.9524,0,-1,,48,0.2,-0.1429,211,0.8509,0.5071,128.4417366,0.0697,0.3667,2121,0.01,0.0202,367259.0576,-0.009,0.3543,459,0.5938,0.162,0.850806452,0.1956,0.3018
202108,48329,"midland, tx",329950,-0.0002,0.0029,697,0.028,-0.1979,44.5,0.085365854,-0.12745098,288,-0.122,-0.0769,4,0,0,328,0.038,-0.1087,218,-0.0396,-0.0311,155.4842849,-0.0044,0.0175,2151,-0.0028,-0.0393,410202.671,-0.0207,0.0246,915,0.011,-0.1636,0.31276901,-0.022,0.0539
202108,36043,"herkimer, ny",172400,0.0147,0.0782,281,0.0255,0.1907,174.5,-0.367753623,0.586363636,76,-0.05,0.3571,0,,,36,-0.1,-0.3077,347,0.0644,0.5917,103.8471954,0.032,-0.0381,1647,-0.009,0.0018,255648.212,0.0038,-0.0164,628,0.0467,0.3833,1.234875445,0.0451,0.3111
202108,5007,"benton, ar",364000,0.04,0.145,487,0.1144,-0.2208,34,-0.055555556,-0.333333333,428,-0.0855,0.1146,16,0.3333,-0.6364,180,0.2162,0.2162,1461,-0.0048,-0.0208,161.4989776,0.0232,0.2196,2066,-0.0058,-0.0927,504317.7501,0.0272,0.0812,1948,0.0226,-0.0798,3,-0.3593,0.6128
202108,29037,"cass, mo",325000,-0.0149,0.0188,153,0.0268,0.0625,38.5,0.069444444,-0.3,132,-0.0294,0.375,4,-0.5,-0.6667,44,-0.0833,0.375,381,0.0079,0.0297,167.3702852,0.0419,0.202,1879,-0.0069,-0.1559,406864.5878,0.0194,-0.2217,534,0.0133,0.0389,2.490196078,-0.0467,-0.0792
202108,51710,"norfolk city, va",262500,-0.0094,-0.0091,568,0.1051,0.0902,26,0.04,-0.212121212,408,0.0737,0.4571,4,-0.6667,-0.6667,188,0.5161,0.6786,2,0,1,168.2318105,-0.0251,0.0818,1583,-0.0155,-0.1206,323729.3965,-0.0297,-0.0305,570,0.1047,0.092,0.003521127,-0.0004,0.0016
202108,42015,"bradford, pa",169900,0,-0.1011,290,0.0035,0.1462,311.5,0.1125,2.664705882,40,-0.2308,-0.4737,0,,,24,-0.1429,-0.5,195,-0.0102,1.0526,91.33611691,-0.0247,0.0109,1930,0.0147,0.0293,229831.2881,0.0278,0.0509,485,-0.0021,0.3937,0.672413793,-0.0092,0.2969
202108,1117,"shelby, al",383750,0.0374,0.0996,393,0.048,-0.3557,36,-0.027027027,-0.25,356,-0.0918,-0.0326,12,0,-0.8966,116,0.381,-0.1471,796,0.0038,-0.1577,149.9204072,0.0222,0.137,2523,0.0141,-0.0352,537516.3191,0.011,0.1679,1189,0.018,-0.2354,2.025445293,-0.0892,0.4763
