month_date_yyyymm,postal_code,zip_name,flag,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy
202108,77642,"port arthur, tx",,175000,-0.0541,0.0006,54,-0.069,-0.069,40.5,0.191176471,-0.325,24,0.2,0.5,0,,,16,0.3333,1,10,0.1111,0.25,95.09803922,-0.0432,0.1654,1770.5,-0.0025,-0.0769,173072.3276,-0.0771,-0.0751,64,-0.0448,-0.0303,0.185185185,0.03,0.0473
202108,44001,"amherst, oh",,239442.5,0.0193,-0.0263,26,0.3684,0.04,31,0.476190476,0.033333333,12,-0.4,-0.5714,4,,,16,1,1,43,0.1622,-0.0227,116.4215686,0.0059,0.0741,1816,-0.0706,-0.176,247518.1709,-0.0405,-0.1602,69,0.2321,0,1.653846154,-0.2935,-0.1062
202108,17070,"new cumberland, pa",*,199950,0.1426,-0.1113,14,0.1667,-0.1765,38,-0.025641026,,16,-0.2,-0.3333,0,,,4,0,0,44,0,43,126.9091967,-0.0496,0.0787,1690,0.1639,-0.2118,232229.4501,0.1775,-0.098,58,0.0357,2.2222,3.142857143,-0.5238,3.084
202108,69361,"scottsbluff, ne",,165000,-0.1709,-0.1538,28,0.3333,-0.3913,24.5,0.113636364,-0.467391304,12,-0.25,-0.4,0,,,8,-0.3333,-0.3333,36,-0.0769,-0.28,146.6176788,-0.0548,0.0742,1171,-0.2001,-0.2386,237773.3704,-0.0969,-0.2304,64,0.0667,-0.3333,1.285714286,-0.5714,0.1988
202108,64772,"nevada, mo",,122000,0.0175,0.0175,64,0.0492,-0.2289,552.5,0.060460653,1.986486486,20,0.25,0.6667,0,,,8,1,0,43,-0.0652,0.1622,70.016386,0.0224,0.0726,1770.5,-0.0207,-0.0637,163246.959,-0.0195,0.0451,107,0,-0.1083,0.671875,-0.0822,0.2261
202108,37379,"soddy daisy, tn",,429950,0.3229,0.3017,28,0.1667,-0.5692,27.5,-0.112903226,-0.45,24,0,-0.1429,0,,,12,2,-0.5,66,0.1,-0.25,174.9539595,0.1351,0.1977,2641,0.2883,0.0547,557343.2051,0.047,0.377,94,0.119,-0.3856,2.357142857,-0.1429,1.0033
202108,96161,"truckee, ca",*,799499.5,-0.0356,,165,-0.0179,-0.2143,67,0.063492063,-0.141025641,76,-0.24,-0.4242,0,-1,-1,24,0.5,-0.25,162,-0.0414,-0.2987,496.2471132,-0.0121,0.394,1989,0.0056,-0.0055,1483097.725,-0.0111,0.4508,327,-0.0297,-0.2585,0.981818182,-0.0241,-0.1182
202108,49418,"grandville, mi",,329900,-0.0574,0.0154,33,0.0645,-0.3774,41.5,0.431034483,-0.153061224,28,-0.125,-0.2222,0,,,8,0,-0.5,71,0.0143,-0.0139,159.1719011,-0.0205,0.0411,1972,-0.0371,-0.09,349479.5241,-0.1396,-0.0474,104,0.0297,-0.168,2.151515152,-0.1065,0.793
202108,81432,"ridgway, co",,1200000,0.0435,0.3408,49,0.1667,-0.51,65.5,0.423913043,-0.138157895,12,-0.4,0,0,-1,-1,8,0,-0.3333,13,-0.1875,-0.5938,458.0876267,-0.0155,0.5699,2512,-0.0164,-0.1855,1331199.388,0.0044,0.233,62,0.069,-0.5303,0.265306122,-0.1156,-0.0547
202108,48467,"port austin, mi",,299250,-0.2115,0.1735,14,0.4,-0.44,54,0.125,-0.15625,8,,1,0,,,4,,,3,-0.5,-0.6667,166.6663889,0,0.0431,1885,-0.0575,0.1088,414682.1641,-0.0705,0.5284,17,0.0625,-0.5,0.214285714,-0.3857,-0.1457
202108,48169,"pinckney, mi",,399950,-0.0245,0.1113,37,-0.0513,-0.3393,24.5,0.53125,-0.443181818,36,-0.1,0.2857,0,,-1,12,-0.4,-0.5,20,0.1765,-0.0476,214.8080872,-0.0009,0.1658,1806.5,0.0264,-0.0442,535111.9274,0.066,0.3245,57,0.0179,-0.2597,0.540540541,0.1046,0.1655
202108,94506,"danville, ca",,2148000,0.0751,0.1617,25,-0.0385,-0.5098,26.5,0.019230769,-0.423913043,28,-0.3,-0.3636,4,,,4,,-0.5,45,-0.2742,-0.2742,631.7700262,0.051,0.2439,3451.5,-0.0113,-0.1097,2661791.976,0.0222,0.2408,70,-0.2045,-0.3805,1.8,-0.5846,0.5843
202108,33916,"fort myers, fl",*,299048,0.0874,0.1285,60,0.0909,,46.5,-0.138888889,,40,-0.0909,0.1111,4,-0.5,,12,0.5,-0.625,117,-0.1333,0.7206,200.1161501,0.0042,0.2327,1429,0.072,-0.0904,394469.5794,0.0196,0.5489,177,-0.0684,-0.1729,1.95,-0.5045,1.4842
202108,74127,"tulsa, ok",,125000,0.0417,0.3524,17,0,-0.1905,38,0.085714286,-0.333333333,16,0.3333,3,0,,,4,-0.6667,-0.5,36,0,0.3846,84.18367347,0.0963,-0.0122,1362,-0.0216,-0.0334,128568.7291,-0.0791,-0.0137,53,0,0.1277,2.117647059,0,0.8796
202108,94124,"san francisco, ca",,857000,-0.0206,0.0082,50,0.0204,0.1111,49.5,0.2375,0.207317073,24,0,0,0,,-1,12,0.5,0.5,19,0.3571,0.3571,680.0088676,-0.0182,-0.0499,1230.5,0.0061,0.1026,844321.2522,-0.0286,-0.0749,69,0.0952,0.1695,0.38,0.0943,0.0689
202108,19125,"philadelphia, pa",,362450,-0.0437,-0.0706,180,0.0526,-0.0955,49,0.139534884,0.020833333,84,0.1053,-0.0455,4,0,,76,0,-0.3214,132,-0.1592,2.3846,269.7619048,-0.0043,0.0766,1362,-0.0187,-0.0022,430103.3649,-0.011,0.0824,312,-0.0488,0.3109,0.733333333,-0.1848,0.5374
202108,55077,"inver grove heights, mn",*,484500,-0.0789,,13,0.4444,-0.48,24.5,0.020833333,-0.430232558,8,0,0,0,,,4,,0,14,-0.2632,-0.125,200.6036629,0.071,0.1583,2378.5,-0.1207,-0.3224,494935.4072,-0.0927,-0.3233,27,-0.0357,-0.3415,1.076923077,-1.0342,0.4369
202108,31757,"thomasville, ga",,333875,0.0475,0.0774,17,0.2143,-0.4333,27,-0.15625,-0.490566038,12,0.5,0,0,,,4,0,0,27,-0.0357,0.2273,157.3789847,0.0089,0.2677,2039,0.051,-0.1775,340967.9167,-0.1982,-0.1628,44,0.0476,-0.1538,1.588235294,-0.4118,0.8549
202108,12603,"poughkeepsie, ny",,377450,-0.0194,0.0815,208,-0.0235,-0.1613,69.5,0.311320755,-0.034722222,80,-0.1667,-0.2,0,-1,-1,32,-0.1111,-0.2,263,-0.0038,0.0823,183.1761988,0.0077,0.1228,1973,-0.0242,-0.0715,388523.2918,-0.0256,0.0697,471,-0.0126,-0.0407,1.264423077,0.025,0.2846
202108,7060,"plainfield, nj",*,381249.5,-0.0097,,81,-0.0581,,46,0.314285714,,40,0,0,0,,,20,0.25,4,40,0,19,0,,,0,,,418053.0744,-0.0537,0.0515,121,-0.0397,0.7536,0.49382716,0.0287,0.464
202108,66206,"leawood, ks",,725000,-0.147,0.3945,36,0.2,-0.1429,45.5,0.22972973,-0.266129032,16,-0.2,-0.3333,0,,,8,0,-0.6,37,0,-0.1591,231.395308,0.0969,0.1553,3313.5,-0.0173,0.0546,881724.0435,-0.0571,0.1727,73,0.0896,-0.1512,1.027777778,-0.2056,-0.0198
202108,67207,"wichita, ks",,204625,0.0158,-0.118,30,0.1111,0,36.5,0.073529412,-0.013513514,24,-0.25,0.2,0,,-1,16,0.3333,0.3333,78,0.0541,0.4444,94.44214391,-0.0154,-0.0024,2144,-0.0183,-0.1082,240589.3349,0.0258,0.0485,108,0.0693,0.2857,2.6,-0.1407,0.8
202108,65324,"climax springs, mo",*,443749.5,0.1122,,14,0.1667,,29.5,0.18,,8,0,,0,,,0,-1,,13,0.0833,-0.1333,239.1304348,0.3609,0.6306,1872,-0.2427,0.0833,445837.1825,-0.0237,0.8935,27,0.125,0.125,0.928571429,-0.0714,-0.7381
202108,45410,"dayton, oh",,125000,0.0008,0.3904,30,0.0714,-0.1176,33.5,0.395833333,-0.287234043,20,-0.2857,-0.1667,0,,,16,0,0,53,0.0192,0.3947,87.02890847,0.0344,0.1284,1444,0.0028,0.0776,133427.6676,0.0175,0.3065,83,0.0375,0.1528,1.766666667,-0.0905,0.649
202108,49456,"spring lake, mi",,449450,-0.0182,0.1239,48,0.1429,-0.5102,32,0.103448276,-0.5,36,-0.1818,0.125,0,,,8,0,-0.7143,53,0.1277,-0.209,222.6793033,-0.0119,0.2476,2149,-0.0106,0.0233,620471.8617,-0.0234,0.0369,101,0.1348,-0.3879,1.104166667,-0.0149,0.4205
202108,76541,"killeen, tx",*,122450,-0.0196,,29,-0.0645,,46,0.277777778,,16,-0.2,0.3333,0,-1,,4,-0.6667,-0.5,23,0,0.2778,86.09613657,-0.0207,0.0825,1364.5,-0.0336,0.1948,163311.958,0.0318,0.6548,52,-0.037,0.5294,0.793103448,0.0512,-0.3319
202108,72364,"marion, ar",*,349900,0.3007,,18,0.5,-0.0526,38.5,1.026315789,0.283333333,12,0,0,0,,,4,,,0,-1,-1,113.0344981,-0.0197,0.0848,2258.5,0.0848,-0.018,316985.4545,0.1507,0.2528,18,0.3846,-0.1,0,-0.0833,-0.0526
202108,91105,"pasadena, ca",*,2293995,0.0026,0.208,77,-0.1444,0.0267,129.5,0.75,,20,-0.2857,-0.2857,0,,,12,0,0.5,56,0.0182,0.8667,748.6631016,0.0113,0.1072,2944,0.0075,0.08,2989680.344,0.0182,0.2639,133,-0.0828,0.2667,0.727272727,0.1162,0.3273
202108,16101,"new castle, pa",*,69900,-0.1252,0.2073,71,0.5435,-0.3302,27,-0.46,,32,0,0,0,,,12,0,-0.4,62,-0.0159,0.1481,42.96311734,-0.0746,0.1649,1313.5,0.0294,0.0525,122222.8401,-0.021,0.2695,133,0.2202,-0.1687,0.873239437,-0.4963,0.3638
202108,10034,"new york, ny",,464000,0.0569,0.0311,67,0.0152,0,75.5,0.143939394,-0.032051282,12,0,-0.25,0,,,4,-0.5,0,30,-0.0323,2.3333,495,0,0.0545,780,0,-0.025,576146.6687,0.0278,0.1315,97,0,0.2763,0.447761194,-0.0219,0.3134
202108,89143,"las vegas, nv",,389950,-0.1315,0.1472,26,-0.1034,-0.0714,28,0.12,-0.096774194,20,0,0,0,-1,-1,0,-1,-1,0,,,213.2867446,0.0451,0.336,2085,-0.0449,-0.0197,527287.2015,-0.0891,0.3907,26,-0.1034,-0.0714,0,0,0
202108,60626,"chicago, il",,207000,-0.0368,0.0455,131,0.213,0.1696,25.5,-0.055555556,-0.019230769,120,0.25,0.0714,0,,,36,0.125,0,86,-0.1569,-0.0227,156.9569892,-0.0464,0.0133,900,0,-0.1,237587.1783,-0.0374,0.0654,217,0.0333,0.085,0.65648855,-0.288,-0.1292
202108,99005,"colbert, wa",*,1024500,0.0957,,18,0.125,-0.3333,38.5,0.241935484,-0.104651163,12,-0.25,0,0,,,4,-0.6667,-0.5,25,0,-0.537,241.5953101,0.0201,0.4593,4166,0.0151,0.2054,1179242.063,0.0073,0.9206,43,0.0488,-0.4691,1.388888889,-0.1736,-0.6111
202108,6032,"farmington, ct",*,497450,-0.0049,0.1308,44,0.1892,,29.5,0.134615385,-0.421568627,36,-0.1,0,0,,,8,-0.6,-0.5,66,-0.1951,,199.3523782,0.1013,0.2232,2488,-0.0158,0.052,660476.5121,-0.0021,0.2786,110,-0.0756,0.0891,1.5,-0.7162,1.5
202108,10472,"bronx, ny",,515000,0.2875,0.2875,15,0.25,0.1538,56.5,-0.156716418,-0.156716418,8,1,,0,,,0,,,5,0,0.25,194.7368421,-0.1345,0.1904,925,0,-0.2773,479690.1967,0.2706,0.113,20,0.1765,0.1765,0.333333333,-0.0833,0.0256
202108,8863,"fords, nj",*,397000,0.0051,-0.0073,28,-0.0345,,39.5,0.410714286,-0.102272727,16,-0.2,-0.3333,0,,,8,,1,33,-0.0571,2.3,99.98484848,-0.5448,,396,-0.6532,,390252.9464,-0.0192,-0.0286,61,-0.0469,0.9677,1.178571429,-0.0283,0.7024
202108,37037,"christiana, tn",,494949.5,0.0311,0.2957,24,0.3333,-0.1111,21,0,-0.432432432,20,0,0.25,0,-1,-1,8,0,,19,0.0556,0.0556,195.5242097,0.0126,0.2324,2228.5,0.0016,-0.0239,651156.8922,0.1827,0.608,43,0.1944,-0.0444,0.791666667,-0.2083,0.125
202108,72015,"benton, ar",*,222500,0.1898,,41,0.2424,0.2424,30,1,,20,-0.5,-0.375,0,,,12,0,0,53,1.4091,0.359,113.9504022,0.0185,0.0697,1904,0.0757,0.1408,231064.8635,0.0054,0.1972,94,0.7091,0.3056,1.292682927,0.626,0.1109
202108,7046,"mountain lakes, nj",,944000,0.0044,-0.0551,14,-0.125,-0.6216,54.5,0.211111111,-0.026785714,0,-1,-1,0,,,4,0,-0.6667,8,-0.4286,,0,,,0,,,1210844.048,-0.0505,0.0297,22,-0.2667,-0.4054,0.571428571,-0.3036,0.5714
202108,12601,"poughkeepsie, ny",,289450,-0.0002,0.005,119,0.1667,-0.3315,64,-0.304347826,0.084745763,56,0.2727,-0.3333,0,,,12,0.5,-0.5,109,-0.0992,-0.0522,171.7139625,0.0175,0.1482,1664,0,-0.1005,311915.2038,-0.008,0.0111,228,0.0224,-0.2218,0.915966387,-0.2703,0.2699
202108,78619,"driftwood, tx",*,1626500,0.0843,,18,0.6364,-0.25,18,-0.142857143,-0.625,20,0.6667,0.6667,0,,,8,1,-0.3333,11,0.2222,-0.56,445.5547015,0.1252,0.9291,4052,0.0697,0.2835,2101404.579,0.4191,1.5966,29,0.45,-0.4082,0.611111111,-0.2071,-0.4306
202108,6751,"bethlehem, ct",*,475000,-0.188,0.2025,17,-0.0556,,55.5,0.353658537,-0.362068966,4,-0.5,-0.5,0,,,8,1,,11,-0.0833,,242.7005372,0.0576,0.3738,2268,-0.0873,-0.0506,767511.7647,-0.0259,0.3734,28,-0.0667,0.0769,0.647058824,-0.0196,0.6471
202108,63135,"saint louis, mo",*,79900,-0.0012,,47,0.175,,47,0.958333333,,36,0.125,1.25,0,-1,,12,0,0.5,49,0.0426,0.1667,79.08290632,0.0021,0.212,965,-0.0233,-0.2341,99094.51781,0.0625,0.0593,96,0.1034,0.3151,1.042553191,-0.1324,-0.3123
202108,11941,"eastport, ny",*,749000,-0.026,-0.0637,15,-0.0625,,45.5,0.058139535,-0.1875,4,0,0,0,,,0,,,2,-0.3333,-0.8333,287.5,0.0314,0.0159,2153,-0.024,0.0765,769076.7749,0.011,-0.1807,17,-0.1053,-0.5,0.133333333,-0.0542,-0.4121
202108,84720,"cedar city, ut",,454950,0.0963,0.2999,80,0.1268,-0.36,37.5,0.071428571,-0.318181818,72,0.5,0.6364,0,-1,-1,20,-0.1667,-0.1667,13,0.625,-0.4348,197.9509619,0.0226,0.3163,2171.5,0.0375,0.0365,567622.3175,0.0051,0.2829,93,0.1772,-0.3716,0.1625,0.0498,-0.0215
202108,15108,"coraopolis, pa",,272950,-0.0588,-0.1194,57,0.0755,-0.1618,29.5,-0.048387097,-0.358695652,56,0.1667,0.2727,0,,,28,0.1667,-0.125,80,0.0959,-0.3548,107.4362486,-0.2181,0.1142,1119,0.0081,-0.0652,399280.9847,-0.0285,-0.0955,137,0.0873,-0.2865,1.403508772,0.0262,-0.42
202108,92344,"hesperia, ca",*,499000,-0.0758,0.1884,57,0.8387,,22,-0.214285714,-0.421052632,48,0.0909,0.3333,4,,0,20,4,0.6667,55,-0.2029,-0.375,204.7637042,0.018,0.1704,2533,-0.0265,0.0506,596162.6156,-0.0192,0.235,112,0.12,-0.145,0.964912281,-1.2609,-1.0816
202108,22578,"white stone, va",,899000,0.1238,0.2165,28,0.037,-0.5625,70,0.555555556,-0.554140127,4,-0.6667,-0.6667,0,,-1,0,-1,,11,-0.1538,-0.45,285.5781449,0.1594,0.3119,2220.5,-0.136,-0.2732,804296.7742,-0.0139,-0.2474,39,-0.025,-0.5357,0.392857143,-0.0886,0.0804
202108,2330,"carver, ma",*,686000,0.4322,,15,-0.0625,-0.2105,54,0.741935484,-0.068965517,12,0.5,0.5,0,,,4,,-0.5,5,0,-0.375,312.0155039,-0.013,0.355,2026.5,0.1385,0.0878,620401.3575,0.1038,0.4596,20,-0.0476,-0.2593,0.333333333,0.0208,-0.0877
202108,46217,"indianapolis, in",,252500,-0.0285,0.2631,24,-0.0769,0,31.5,0.125,-0.26744186,28,-0.3636,-0.125,0,,,12,0,2,60,-0.0164,-0.3103,137.7000548,0.1342,0.2328,1890,-0.0644,0.0112,281823.6067,-0.0246,0.1557,84,-0.0345,-0.2432,2.5,0.1538,-1.125
202108,33031,"homestead, fl",*,1300000,0.04,,20,-0.1304,-0.4286,84.5,0.224637681,-0.484756098,4,-0.5,0,0,,,0,-1,-1,21,-0.16,-0.2759,391.0323253,0.0315,0.9369,2962,0.0075,0.302,1862308.38,0.0259,0.5087,41,-0.1458,-0.3594,1.05,-0.037,0.2214
202108,48226,"detroit, mi",,375000,-0.0854,-0.1156,33,0.2222,-0.1538,104,0.283950617,0.04,8,,,0,,,0,-1,-1,1,-0.8,,328.1690141,-0.0449,-0.0418,1135,0,-0.0832,564662.1311,-0.105,-0.0425,34,0.0625,-0.1282,0.03030303,-0.1549,0.0303
202108,61604,"peoria, il",,81200,0.015,0.12,86,-0.0337,-0.4069,33,0.064516129,-0.365384615,56,0,0,0,,,40,-0.2308,-0.3333,87,-0.0225,0.2254,62.69218983,0.026,0.1197,1260,0.0169,-0.0323,84618.03339,-0.0109,0.057,173,-0.0281,-0.1991,1.011627907,0.0116,0.522
202108,70344,"chauvin, la",*,132500,-0.1714,-0.1396,19,-0.05,0.0556,135,0.216216216,,0,-1,-1,0,,,4,-0.5,,5,0.25,0.25,59.33662401,-0.1546,-0.1556,2243.5,0.0216,-0.2058,186065.3231,-0.1381,-0.1053,24,0,0.0909,0.263157895,0.0632,0.0409
202108,7661,"river edge, nj",,623500,0.0393,0.0073,28,0.12,-0.1515,25.5,0.159090909,-0.019230769,16,-0.4286,-0.2,0,,,0,,-1,0,-1,,0,,,0,,,681534.6167,0.0069,0.0964,28,0.037,-0.1515,0,-0.08,0
202108,60608,"chicago, il",*,329999.5,0.0154,-0.0149,89,-0.0326,-0.1759,46.5,0.056818182,,64,0.3333,-0.0588,0,,,20,0,-0.2857,69,-0.1375,-0.2247,256.3488492,0.0119,0.0353,1200,0,-0.0212,371242.0148,0.0174,-0.0826,158,-0.0814,-0.198,0.775280899,-0.0943,-0.0488
202108,7936,"east hanover, nj",*,644900,0.0318,0.1747,17,0,,26,-0.071428571,-0.315789474,8,-0.3333,-0.3333,0,,,0,-1,-1,15,0.25,,0,,,0,,,692567.7346,0.0906,0.2244,32,0.1034,0.1429,0.882352941,0.1765,0.8824
202108,32465,"wewahitchka, fl",,242450,-0.1889,0.4262,13,0.1818,-0.35,66.5,0.1875,-0.378504673,4,,-0.5,0,,,0,,,6,-0.4545,1,143.0250255,-0.018,0.0365,1800,0,0.4196,253394.8718,-0.0499,0.2272,19,-0.1364,-0.1739,0.461538462,-0.5385,0.3115
202108,81323,"dolores, co",,795000,0.0258,0.6224,31,0.2917,-0.3404,54,0,-0.431578947,12,0.5,0.5,0,,,0,,-1,11,-0.1538,-0.2143,317.9381861,0.0533,0.4454,2154,0,-0.0834,1515045.729,-0.0984,0.4625,42,0.1351,-0.3115,0.35483871,-0.1868,0.057
202108,28713,"bryson city, nc",*,474500,-0.0491,0.3754,68,-0.0145,,84.5,0.224637681,-0.155,20,0,0,0,,,4,-0.75,-0.75,48,-0.04,2.2,39.66346154,-0.6971,,300,-0.6094,,630394.1214,-0.0055,0.2687,116,-0.0252,0.0741,0.705882353,-0.0188,0.5446
202108,77004,"houston, tx",,398350,-0.0039,0.024,211,0.0243,-0.0231,56.5,0.153061224,0.008928571,72,0,-0.0526,0,-1,,52,-0.1333,-0.1875,99,-0.0748,0.5968,205.8647603,0.0037,0.0248,1968,-0.017,-0.0876,445183.3567,-0.0244,-0.0078,310,-0.0096,0.1151,0.469194313,-0.0502,0.1822
202108,20003,"washington, dc",,792450,-0.0082,0.0161,86,0.0617,0.1026,35,0.029411765,0.590909091,52,-0.2778,-0.2353,0,,-1,24,0,-0.1429,57,-0.1972,1.85,645.6521739,-0.038,0.0368,1169,0.0977,0.0112,916211.4718,0.0085,0.0525,143,-0.0592,0.4592,0.662790698,-0.2138,0.4064
202108,48214,"detroit, mi",,132500,0.0608,0.0271,89,0.0471,0.0349,59.5,-0.195945946,-0.084615385,24,-0.25,-0.25,0,,,20,-0.1667,0,3,-0.25,-0.4,118.0400891,0.0522,0.0557,1310,0.01,-0.0452,283186.795,0.1152,0.0055,92,0.0337,0.011,0.033707865,-0.0134,-0.0244
202108,48089,"warren, mi",,110000,0,0.3767,62,0.24,0.1273,21.5,0.023809524,-0.328125,60,-0.0625,0.6667,0,-1,-1,20,-0.1667,0,34,0.1333,-0.2444,117.3410289,0.0413,0.5189,983.5,-0.0046,0.0192,125281.8018,0.0542,0.4026,96,0.2,-0.04,0.548387097,-0.0516,-0.2698
202108,15001,"aliquippa, pa",*,175000,0.0086,,61,0.3261,,25.5,0.0625,,48,0,1,0,-1,,20,0,0,66,-0.12,-0.1852,110.9037428,0.528,0.2557,1284,-0.0503,0.09,200795.9299,0.0192,-0.0092,127,0.0496,-0.0231,1.081967213,-0.5485,-0.5711
202108,74014,"broken arrow, ok",,298800,-0.0007,0.0307,77,0.2623,-0.2143,33.5,-0.069444444,-0.316326531,72,0.0588,0.0588,12,,2,20,0.25,-0.2857,243,-0.0545,0.2995,137.971562,0.0442,0.1628,2075.5,-0.0292,-0.0743,349204.0444,0.011,0.1499,320,0.0063,0.1228,3.155844156,-1.0573,1.2477
202108,15106,"carnegie, pa",*,194900,0.0046,,25,0.0417,,33.5,-0.069444444,,16,-0.2,-0.2,0,,,16,1,0.3333,42,-0.1064,-0.2075,143.3658507,0.0322,0.7247,1293.5,-0.0019,0.1559,209621.8638,-0.0849,-0.1449,67,-0.0563,-0.029,1.68,-0.2783,-1.6325
202108,82732,"wright, wy",*,149900,-0.1626,,13,-0.3158,-0.35,79,0.436363636,0.128571429,4,,0,0,,,4,-0.6667,-0.5,6,-0.1429,1,69.44444444,-0.1566,-0.1967,2285.5,0.0253,0.0821,170076.1538,-0.0513,-0.0896,19,-0.2692,-0.1739,0.461538462,0.0931,0.3115
202108,55107,"saint paul, mn",*,267450,0.0698,,18,0.6364,0.6364,20,-0.487179487,-0.459459459,16,0.3333,0.3333,0,,,4,,-0.5,14,-0.0667,-0.1765,172.8930818,0.023,0.0998,1571.5,0.0271,0.1338,271710.5048,0.1249,0.283,32,0.2308,0.1429,0.777777778,-0.5859,-0.7677
202108,28659,"north wilkesboro, nc",,220000,-0.0638,0.1282,16,-0.0588,-0.2727,44.5,0.034883721,-0.450617284,12,0,0.5,0,,,4,,0,30,0.1538,0.2,0,,,0,,,548264.95,0.0929,0.824,46,0.0698,-0.0213,1.875,0.3456,0.7386
202108,78216,"san antonio, tx",,276000,-0.045,-0.0785,46,0.0698,-0.2069,31.5,-0.073529412,-0.382352941,36,-0.1,0.125,0,,,24,-0.25,-0.1429,57,-0.1231,0.0179,162.457532,-0.0059,0.1387,1734.5,-0.0573,-0.2281,305598.5139,-0.0274,-0.1043,103,-0.0463,-0.0965,1.239130435,-0.2725,0.2736
202108,3054,"merrimack, nh",,435000,0.0235,0.1157,32,0.0323,-0.2,24.5,1.45,0.113636364,40,-0.0909,-0.1667,0,,-1,4,-0.6667,0,19,-0.05,-0.4412,219.152582,0.0397,0.0801,1677,0.0139,-0.1174,427933.4186,0.0728,0.0618,51,0,-0.3108,0.59375,-0.0514,-0.2563
202108,76528,"gatesville, tx",,242000,-0.0281,0.076,46,0.0952,-0.0417,49.5,0.706896552,-0.4375,20,-0.375,0.6667,0,,,12,-0.5,0.5,41,0.3226,0.2059,133.1840415,0.0333,0.1807,1828.5,-0.0633,-0.0784,341781.035,0.0188,0.0696,87,0.1918,0.061,0.891304348,0.1532,0.183
202108,79705,"midland, tx",,349900,0.0057,0.0416,234,0.109,-0.1875,38,-0.11627907,-0.283018868,124,0.24,0.24,0,,,116,0.1154,-0.1471,56,-0.2329,-0.1642,154.3024499,0.0021,0.0414,2291.5,-0.002,-0.0327,456511.5237,-0.0378,0.0437,290,0.0211,-0.1831,0.239316239,-0.1067,0.0067
202108,74107,"tulsa, ok",*,131000,0.1909,,17,0.4167,,22.5,-0.196428571,,20,0.6667,1.5,0,,,4,,,32,0.3333,0.1429,107.3576432,0.0913,0.1043,1228.5,0.0664,-0.2956,153850.3968,0.1377,-0.4272,49,0.3611,0.3243,1.882352941,-0.1176,-1.2288
202108,72023,"cabot, ar",*,250450,0.0961,0.285,55,0.0185,,26,0.733333333,-0.380952381,52,-0.1333,0,0,,,24,0.2,-0.25,123,1.3654,0.1714,117.9567637,0.0174,0.1606,2173.5,0.0846,0.0495,283500.4537,0.0966,0.1335,178,0.6792,-0.101,2.236363636,1.2734,1.1073
202108,14624,"rochester, ny",*,174900,0.0294,,27,-0.069,,7.5,0.071428571,,52,-0.0714,0.0833,0,,,4,-0.6667,-0.5,7,0.4,0.4,116.7275997,0.0706,0.1867,1665,0.0505,-0.0089,200193.5963,0.0893,0.0495,34,0,0.3077,0.259259259,0.0868,0.0212
202108,62684,"sherman, il",,359900,0.1425,0.1425,28,0.037,-0.0667,797.5,0.041122715,0.854651163,4,0,0,0,,,4,0,0,21,0.5,0.2353,120.0490196,-0.0295,0.089,2895,0.0158,0.0158,365763.7931,0.0509,0.0356,49,0.1951,0.0426,0.75,0.2315,0.1833
202108,22181,"vienna, va",,659940,0.0153,-0.2667,33,-0.0833,0.0645,35,-0.166666667,0,20,-0.2857,-0.1667,0,,,12,0,-0.25,24,-0.2258,1.1818,360.4108064,0.0279,0.1529,1480,-0.0513,-0.5258,728551.8868,-0.0629,-0.2143,57,-0.1493,0.3571,0.727272727,-0.1338,0.3724
202108,53575,"oregon, wi",,477500,0.0977,0.1509,24,0.0435,-0.3333,39,0,-0.235294118,16,-0.2,0,0,,,8,1,0,29,-0.2162,-0.2564,194.8045227,-0.0329,0.1796,2241,0.0546,-0.0307,698363.9498,-0.0393,0.4117,53,-0.1167,-0.2933,1.208333333,-0.4004,0.125
202108,55106,"saint paul, mn",,232250,0.0098,0.0562,78,0.1642,0.0685,25,-0.137931034,-0.193548387,76,-0.05,0,4,,,36,-0.1,0.5,76,-0.038,-0.2323,158.6767376,0.02,0.1309,1471.5,-0.0037,-0.0111,230248.0555,0.01,0.0721,154,0.0548,-0.1047,0.974358974,-0.2047,-0.3818
202108,46239,"indianapolis, in",*,277878,0.0486,0.0692,19,-0.1739,,31,0.068965517,-0.261904762,32,-0.3333,-0.2727,0,,,8,1,-0.5,108,0.2,0.0093,122.9150039,0.0236,0.1087,2416,0.0109,0.0356,300350.1118,0.0476,0.0522,127,0.1239,-0.2112,5.684210526,1.7712,3.7027
